committee_id,committee_name,contributor_city,contributor_state,contributor_employer,contribution_receipt_date,contribution_receipt_amount,contributor_aggregate_ytd
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,PSYCHOTHERAPIST,2019-11-18 00:00:00,18.00,267.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,PSYCHOTHERAPIST,2019-11-25 00:00:00,18.00,285.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UMASS,2019-11-06 00:00:00,63.00,205.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2019-10-19 00:00:00,25.00,230.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2019-12-23 00:00:00,10.00,240.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2019-11-14 00:00:00,15.00,240.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2019-12-22 00:00:00,34.00,274.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2019-12-30 00:00:00,50.00,324.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2019-12-30 00:00:00,25.00,349.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2019-11-15 00:00:00,125.00,875.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2019-11-15 00:00:00,50.00,875.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2019-12-19 00:00:00,238.00,1113.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2019-10-06 00:00:00,500.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2019-10-14 00:00:00,100.00,600.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2019-11-15 00:00:00,100.00,700.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2019-11-29 00:00:00,250.00,950.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2019-12-08 00:00:00,300.00,1250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-07-20 00:00:00,500.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,LOYOLA MARYMOUNT UNIVERSITY,2020-07-14 00:00:00,100.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-07-25 00:00:00,100.00,1040.00
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,ORANGETHEORY,2020-10-05 00:00:00,50.00,50.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,BAYSTATE,2020-07-31 00:00:00,25.00,325.28
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-07-11 00:00:00,100.00,940.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,EMILY DICKINSON MUSEUM,2020-07-05 00:00:00,25.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,EMILY DICKINSON MUSEUM,2020-07-19 00:00:00,25.00,335.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-07-24 00:00:00,500.00,575.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-07-15 00:00:00,300.00,650.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-07-21 00:00:00,100.00,300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,EMILY DICKINSON MUSEUM,2020-07-10 00:00:00,5.00,280.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-07-03 00:00:00,20.00,261.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-07-29 00:00:00,72.00,219.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-07-02 00:00:00,15.00,3735.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-07-27 00:00:00,100.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SMITH COLLEGE,2020-07-12 00:00:00,1000.00,1000.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-01 00:00:00,50.00,1211.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-03 00:00:00,10.00,1221.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-09 00:00:00,10.00,1231.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-10 00:00:00,10.00,1241.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-14 00:00:00,25.00,1266.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-17 00:00:00,10.00,1276.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-22 00:00:00,5.00,1281.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-24 00:00:00,10.00,1291.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-29 00:00:00,5.00,1296.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-31 00:00:00,10.00,1306.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-27 00:00:00,50.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-01-03 00:00:00,10.00,449.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-01-10 00:00:00,15.00,464.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-01-18 00:00:00,10.00,474.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-01-20 00:00:00,10.00,484.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-01-30 00:00:00,15.00,499.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,STAVROS CIL,2020-01-25 00:00:00,20.00,220.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,AMHERST PEDIATRICS,2020-01-13 00:00:00,150.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-10 00:00:00,27.20,202.20
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-22 00:00:00,20.00,222.20
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-12 00:00:00,25.00,374.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-21 00:00:00,25.00,399.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NATURAL RESOURCES DEFENSE COUNCIL,2020-01-05 00:00:00,500.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-10 00:00:00,100.00,1213.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-14 00:00:00,126.00,1339.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-10 00:00:00,500.00,1750.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-01-15 00:00:00,300.00,2050.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,COOLEY DICKINSON HOSPITAL,2020-01-08 00:00:00,50.00,250.00
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,SOBOSS TECHNOLOGY LLC,2020-10-04 00:00:00,23.75,23.75
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,SOBOSS TECHNOLOGY LLC,2020-10-04 00:00:00,23.75,47.50
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,JONES GROUP REALTORS,2020-10-09 00:00:00,50.00,50.00
C00696948,BERNIE 2020,AMHERST,MA,NONE,2020-04-04 00:00:00,10.00,442.00
C00696948,BERNIE 2020,AMHERST,MA,HIGH HORSE BREWING AND BISTRO,2020-04-07 00:00:00,27.00,535.70
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-04-04 00:00:00,10.00,702.00
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-04-04 00:00:00,10.00,484.00
C00696948,BERNIE 2020,AMHERST,MA,SEIU LOCAL 509,2020-04-08 00:00:00,27.00,1190.60
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-04-01 00:00:00,3.00,1824.00
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-04-07 00:00:00,6.00,280.76
C00696948,BERNIE 2020,AMHERST,MA,NOT EMPLOYED,2020-04-02 00:00:00,100.00,2318.00
C00696948,BERNIE 2020,AMHERST,MA,ALEX HOMECARE,2020-04-01 00:00:00,2.70,200.30
C00696948,BERNIE 2020,AMHERST,MA,ALEX HOMECARE,2020-04-08 00:00:00,2.70,203.00
C00696948,BERNIE 2020,AMHERST,MA,SELF-EMPLOYED,2020-04-03 00:00:00,27.00,378.00
C00696948,BERNIE 2020,AMHERST,MA,NONE,2020-04-07 00:00:00,27.00,456.10
C00696948,BERNIE 2020,AMHERST,MA,NONE,2020-04-10 00:00:00,25.00,700.00
C00696948,BERNIE 2020,AMHERST,MA,NONE,2020-04-10 00:00:00,25.00,700.00
C00696948,BERNIE 2020,AMHERST,MA,HOLYOKE COMMUNITY COLLEGE,2020-04-03 00:00:00,6.00,336.34
C00696948,BERNIE 2020,AMHERST,MA,,2020-04-10 00:00:00,100.00,850.00
C00659938,FRIENDS OF ANDREW YANG,AMHERST,MA,LIMERED TEAHOUSE,2020-02-07 00:00:00,5.00,270.19
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-13 00:00:00,50.00,1506.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-27 00:00:00,5.00,1578.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-14 00:00:00,500.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,USDOI,2020-04-04 00:00:00,150.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS AMHERST,2020-04-25 00:00:00,500.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SOUTH HADLEY SCHOOLS,2020-04-20 00:00:00,250.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-29 00:00:00,10.00,1060.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-08 00:00:00,25.00,283.20
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-04-17 00:00:00,10.00,210.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-11 00:00:00,50.00,225.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-30 00:00:00,150.00,3350.00
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2020-05-12 00:00:00,50.00,50.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-04-29 00:00:00,15.00,664.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-04-15 00:00:00,7.00,310.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-26 00:00:00,100.00,300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,TOWN OF AMHERST,2020-04-13 00:00:00,25.00,225.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-04-14 00:00:00,5.00,619.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-29 00:00:00,1000.00,1060.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-04-15 00:00:00,18.00,310.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UMASS,2020-04-02 00:00:00,53.00,333.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UMASS,2020-04-02 00:00:00,50.00,333.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-04-08 00:00:00,25.00,518.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-04-17 00:00:00,50.00,568.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-04-25 00:00:00,94.00,662.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UMASS AMHERST,2020-04-16 00:00:00,1000.00,1000.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-01 00:00:00,25.00,415.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-30 00:00:00,100.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-09 00:00:00,100.00,1900.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-28 00:00:00,50.00,1950.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,PARTNERS IN HEALTH,2020-04-20 00:00:00,350.00,350.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-06 00:00:00,25.00,1456.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-15 00:00:00,7.50,1538.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-15 00:00:00,25.00,1538.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-17 00:00:00,10.00,1548.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-21 00:00:00,25.00,1573.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-28 00:00:00,50.00,1678.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-28 00:00:00,50.00,1678.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MOUNT HOLYOKE COLLEGE,2020-04-26 00:00:00,300.00,300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,RESIDENTIAL,2020-04-06 00:00:00,27.00,283.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-18 00:00:00,45.00,406.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-08 00:00:00,100.00,235.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-04-16 00:00:00,10.00,629.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-04-25 00:00:00,15.00,644.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-04-28 00:00:00,5.00,649.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,STAVROS CIL,2020-04-25 00:00:00,20.00,380.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,PAYTRONIX SYSTEMS INC.,2020-04-17 00:00:00,30.00,227.18
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-26 00:00:00,100.00,300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-29 00:00:00,105.53,305.53
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,GAZEBO,2020-04-28 00:00:00,20.00,240.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-05 00:00:00,20.00,420.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-04-14 00:00:00,100.00,400.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,HOLYOKE HEALTH CENTER INC,2020-04-24 00:00:00,500.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-04-30 00:00:00,200.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-04-02 00:00:00,3.00,493.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,BAYSTATE,2020-04-14 00:00:00,20.00,275.28
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2020-03-03 00:00:00,100.00,100.00
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2020-03-23 00:00:00,35.00,129.50
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,UMASS,2020-01-01 00:00:00,37.50,37.50
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,UMASS,2020-02-01 00:00:00,37.50,75.00
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2020-01-09 00:00:00,18.75,18.75
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2020-02-04 00:00:00,18.75,37.50
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2020-02-11 00:00:00,18.75,56.25
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2020-01-10 00:00:00,31.50,31.50
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2020-01-12 00:00:00,31.50,63.00
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2020-02-07 00:00:00,31.50,94.50
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,UMASS,2020-04-01 00:00:00,37.50,37.50
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2020-04-03 00:00:00,31.50,31.50
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2020-04-10 00:00:00,31.50,63.00
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2020-04-14 00:00:00,18.75,18.75
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2019-06-02 00:00:00,35.00,245.20
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2019-04-02 00:00:00,35.00,245.20
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2019-05-02 00:00:00,35.00,245.20
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2019-06-26 00:00:00,50.00,245.20
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2019-06-05 00:00:00,20.20,245.20
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2020-05-12 00:00:00,50.00,100.00
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",AMHERST,MA,RETIRED,2020-05-25 00:00:00,35.00,135.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2019-07-02 00:00:00,35.00,350.20
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2019-08-02 00:00:00,35.00,350.20
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2019-09-30 00:00:00,100.00,500.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2019-09-02 00:00:00,35.00,350.20
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2019-12-08 00:00:00,50.00,325.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2019-10-02 00:00:00,35.00,385.20
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2019-03-28 00:00:00,250.00,400.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2019-02-01 00:00:00,100.00,400.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2018-03-06 00:00:00,25.00,275.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2018-04-06 00:00:00,25.00,275.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2018-05-06 00:00:00,25.00,275.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2018-11-05 00:00:00,50.00,400.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2018-08-06 00:00:00,25.00,275.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2018-10-06 00:00:00,25.00,275.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2018-06-06 00:00:00,25.00,275.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2018-07-06 00:00:00,25.00,275.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2019-01-06 00:00:00,25.00,275.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2018-11-06 00:00:00,25.00,275.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2018-09-06 00:00:00,25.00,275.00
C00695510,CORY 2020,AMHERST,MA,SELF-EMPLOYED,2018-12-08 00:00:00,25.00,275.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-18 00:00:00,100.00,4435.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIV. OF MASS.,2020-09-20 00:00:00,100.00,300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MCDONALD MORRISSEY ASSOCIATES,2020-05-08 00:00:00,50.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-05-19 00:00:00,5.00,282.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-05-23 00:00:00,10.00,724.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2020-05-14 00:00:00,25.00,225.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-05-20 00:00:00,25.00,643.54
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-05-12 00:00:00,25.00,650.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-05-11 00:00:00,20.00,3570.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MOUNT HOLYOKE COLLEGE,2020-09-21 00:00:00,12.00,1747.81
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-21 00:00:00,10.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF,2020-09-21 00:00:00,50.00,1416.06
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MCDONALD MORRISSEY ASSOCIATES,2020-05-15 00:00:00,50.00,300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-05-08 00:00:00,20.00,207.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-05-15 00:00:00,20.00,252.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-05-18 00:00:00,25.00,277.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,TOWN OF AMHERST,2020-05-17 00:00:00,25.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-05-01 00:00:00,5.00,669.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-05-05 00:00:00,15.00,684.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-05-24 00:00:00,5.00,724.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2020-05-19 00:00:00,500.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-05-15 00:00:00,44.00,223.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,AMHERST COLLEGE,2020-05-15 00:00:00,15.00,208.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,AMHERST COLLEGE,2020-05-28 00:00:00,15.00,223.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-05-12 00:00:00,25.00,687.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-05-12 00:00:00,200.00,400.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-23 00:00:00,200.00,305.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-23 00:00:00,44.00,1084.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,TOWN OF AMHERST,2020-09-24 00:00:00,25.00,400.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MCDONALD MORRISSEY ASSOCIATES,2020-05-29 00:00:00,50.00,400.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,LIEBERT INVESTMENT MANAGEMENT,2020-09-24 00:00:00,250.00,1725.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-05-16 00:00:00,25.00,252.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MCDONALD MORRISSEY ASSOCIATES,2020-05-22 00:00:00,50.00,350.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-05-30 00:00:00,2.50,1681.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,RETIRED,2020-05-06 00:00:00,1000.00,1000.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,TOWN OF AMHERST,2020-05-31 00:00:00,25.00,300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,TOWN OF AMHERST,2020-05-31 00:00:00,25.00,300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,IXL LEARNING,2020-05-27 00:00:00,20.00,208.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-05-22 00:00:00,15.00,724.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,STAVROS CIL,2020-05-25 00:00:00,20.00,400.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-05-11 00:00:00,10.00,694.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTFIELD STATE UNIVERSITY,2020-05-30 00:00:00,5.00,729.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,,2020-05-26 00:00:00,250.00,250.00
